dialect,sarcasm,sentiment,original_sentiment,tweet,source
msa,False,neutral,neutral,"""الحياة اللندنية تورد تقرير عن #بنغازي :المتشددون يعترفون بهزيمتهم أمام قوات حفتر في #بنغازيhttps://t.co/2DEzp8pSvW""",semeval
msa,False,negative,negative,"""#مشاهير عاصي الحلاني عن فضيحة ""بيغ أبل أوورد"": وحياة أولادي لم أدفع مالاً مقابل جائزتي: أثار مقال نشره الإعلا... https://t.co/qaGFCx85ZV""",semeval
msa,False,neutral,positive,"""راتب شعبو: تعودت أن #أحب #كاسترو#جيرون#سورية_التي_تشبهنا#رأي#الاستعمار #المشاعر_البديهيةhttps://t.co/77ww2kzo94 https://t.co/nWOYCkpKeq""",semeval
msa,True,negative,negative,"""@mzmjralraq اذا انتهوا من حلب و ادلب اي انتهوا من جبهة النصرة الاسرائيلية....ما الحجة المقبلة؟؟داعش""",semeval
msa,False,neutral,positive,"""وكَمْ من أَخٍ لِي سَاهِرِ اللَّيْلِ لَمْ يَنَمْ … ومُسْتَثْقِلٍ عنِّي مِنَ النَّوْمِ رَاقِدِ❗️☘#ستبقى_حلب #كوب_لشخصين #رباب_الكلم""",semeval
msa,False,neutral,positive,"""بريطانيا تدعو الأطراف اليمنية للتعاون مع المبعوث الأممي للتوصل لحل سلمي https://t.co/s5gsDGX9xM https://t.co/imQupSRuGS""",semeval
msa,False,neutral,positive,"""كامل الوزير لـ «#عمرو_أديب»: ""الرئيس أمر بإنهاء إنشاءات محطة #أسوان""التفاصيل على رابط https://t.co/C7rr3k2P5J https://t.co/zw6xqoUQoh""",semeval
msa,False,neutral,negative,"""احداث سبتمبر ٢٠١٣ جابت الزيت اما ١٩ ديسمبر عباره عن فيسبوك لايف وهاشتاق Actions louder than words#العصيان_المدني_السوداني_19ديسمبر""",semeval
egypt,True,negative,neutral,اسطورة اغلبية الشعب معاه، نصف الشعب طنش الانتخابات، و نصف اللي شارك لم ينتخب مرسي، و نصف اللي انتخبه عاصر لمونة و بيتظاهر ضده,astd
egypt,False,neutral,neutral,أبو الفتوح : لا يوجد الأن مواطن مصرى شريف لا يذهب الأنتخاب بعد الأن,astd
gulf,True,negative,neutral,"""لوسمحت تكلم عن نادال ونوفاك، بس فيدرر لا تدخله في مقارنات مع هالجحلط .. بليز يعني https://t.co/8wjZB5z5iS""",semeval
msa,False,positive,neutral,_ لا ده نتكاتف فيه رغم اى خلافات أو أخطاء حدثت,astd
gulf,False,positive,positive,"""عاد آجا هتآخذ راحتها أكثر مع فيدرر ياليت هالمرة iptl يحطوها مع فريقالمايسترو بتكون وديات ديسمبر حدثكبير عندي في… https://t.co/QzzUxkWAhK""",semeval
egypt,False,neutral,neutral,4 الشريعة وأحكامها كتبت بعد وفاة الرسول ولذلك غلط تربطها بشخصه مش خوف ولكن حرص على أن المعلومة تكون صح,astd
msa,False,neutral,neutral,"""#دبي_اليومالحركة التي كادت أن تغير مجرى تاريخ الـ”NBA” https://t.co/7yjN2u08wv""",semeval
egypt,True,negative,neutral,"""RT @MagdyMa35145454: طنط منى بتاع المنوفيهنووووو اوباما سيسى يسمعلش من المنوفيه ههههههههههه https://t.co/855VVTA0DD""",semeval
msa,False,positive,positive,"""العَرَبِية مُمْتِعَة جِدًّا لِأَنَّ كَلِيمة مُدَرِّسة جَيِّدَة و عِنْدِي صَدِيق رَائع !أَنَا أَسْعَد شخص في هَٰده الجامعة 💯@rose1_tadatoshi""",semeval
egypt,True,negative,negative,"""@iamS3D @Ezlam ثم انك ليه قررت اني باشبههم بالجزم، في كوتشيات في التويت برضو ولا انت عنصري وبتحب دونالد ترامب وحمدين صباحي!؟""",semeval
msa,False,neutral,positive,"RT @3boosh_almlkiah: #الاهلي_برشلونهميسي في تصريح للاكازيتا دي سبورت: من المهيب مواجهة عقيل بالغيث…اتمنى ان لا يكون في احسن مستوياته…ا…""",semeval
egypt,False,negative,neutral,الثائر الحر #عصام_سلطان معتقل في سجون الانقلاب عصام سلطان مش رقم #انا_مش_رقم,astd
msa,False,negative,negative,#الحكومة لا تلتـزم بـ القـانون للأسف #حقيقة,astd
msa,False,neutral,negative,"""#بنغازي : استشهاد أحد أفراد سرايا بوهديمة المقاتلة في ملحمة تحرير قنفودة مقبل غير مدبر المقاتل البطل #صلاح... https://t.co/5U3IjgOH69""",semeval
msa,False,neutral,neutral,"""قبول التعازي بوفاة فيدل #كاسترو في السفارة الكوبية في #باريس @France24_ar https://t.co/lctplScm5n""",semeval
msa,False,neutral,negative,"""أوباما غير راض عن قدرات الجيش الأفغانيhttps://t.co/RmkcCaKvQOأكد الرئيس الأمريكي باراك أوباما أن الجيش الأفغاني صار ينفذ المهام الموكل…""",semeval
msa,False,neutral,neutral,"""تشوركين ردا على سؤال ⁧#الجزيرة⁩#كيري هو من أطلق النقاش والتدابير حول انسحاب كل المقاتلين من #حلب وعدم اقتصار ذلك على النصرةوليس  #لافروف""",semeval
gulf,False,positive,positive,"""حنا الخليج يجب ان نتعاون بدعم الجيش الحر بالسلاح والمال والغذاء ودعم النازحين السوريين بكل مكان وان شاء الله سنقف بجانبهم حتى النصر""",semeval
msa,False,neutral,positive,"""#لافروف: #روسيا تتعاون مع #مجلس_أوروبا وننفذ قرارات المحكمة الأوروبية لحقوق الإنسان#اسأل_أكثرhttps://t.co/2zfb9hUWj3""",semeval
msa,False,neutral,neutral,"""#جوجل ستفتتح أول متجر ” MadeByGoogle ” في مدينة نيويورك يوم 20 أكتوبر - علوم وتكنولوجيا https://t.co/M7Wrw5LE0g… https://t.co/loCkBQGmrw""",semeval
msa,False,neutral,neutral,"""قام @BIS_org بعمل دراسات و أوراق بحثية حول خطة الصين فى تدويل #الرنمينبى #اليوان_الصينى. التبادل التجارى بين #مصر و #الصين""",semeval
levant,False,negative,negative,"""@KarMostafa @shakerrzalloum @YouTube صار #حزب_الله مثل #فيلق_القدسيتحدث عن فلسطين وهو يقتل العرب ويدمر حلب""",semeval
msa,False,neutral,neutral,"""كيري: وزراء خارجية دول “الناتو” يناقشون في بروكسل أهمية وحدة الحلف https://t.co/aYZrHOc3zt #حلب #سوريا https://t.co/LgbG5oPzBb""",semeval
gulf,False,neutral,neutral,"""#بردنا_يحتاج.اكواد ل #نمشيمشوار مجاني مع #اوبر و #كريمرصيد مجاني من #فانيلاكلها هنا 👇🏼🛍https://t.co/xHXMsQgxvn""",semeval
egypt,False,negative,neutral,ياسر أبو عمّار في #سياسة_في_دين :علي الجزيره غيّرت موقفي من حزب #النور بسبب مواقفه المخزية مع الرّئيس #محمد_مرسي,astd
msa,False,negative,neutral,"""RT @Truthcaller: يبدو ان عالم متعامي عن ماسي المسلمين والمستضعفين في #سوريا و #فلسطين و #مصر و #بورما وغيرها من بلدان سيدفع ثمن ذلك حرب عال…""",semeval
egypt,False,neutral,neutral,"""RT @falsaif: وصلة #جوجل المحولة من USB-C الى HDMI ما تشتغل على أجهزة البكسل و البكسل XL. #تقنية https://t.co/9DpK9qRBKb""",semeval
egypt,False,neutral,negative,"""عندي مشكله مع لعبة #SuperMarioRun في جهازي ايفون ٥ ، تطلع هذي الشاشة وبعدين يطردني من اللعبة 😕 https://t.co/lcvg4q2W75""",semeval
msa,False,negative,negative,تدني بعض الصحف الرسمية والحزبية والخاصة إلى مرتبة الصحافة الصفراء الباحثة عن الفضائح والمزكية لمشاعر الانتقام والثأر,astd
msa,True,negative,negative,"""RT @NawalAbdulkarim: داعش تسرح وتمرح في العراق وسوريا برعاية اردوغان الراعي الرسمي للارهاب #erdogan_is_isis""",semeval
msa,False,neutral,neutral,"""قالت لنا العصفورة : في أول زيارة خارجية له منذ تسلمه منصب رئيس الجمهورية في لبنان الرئيس ميشال عون الى دمشق قريباً للقاء الأسد""",semeval
egypt,True,negative,negative,اصحاب المحلات فى شرم احتفلوا بالانقلاب واذاعوا تسلم الايادى اليوم تظاهروا ضد الانقلاب بكره تشوفو مصر,astd
msa,False,neutral,negative,"""#عاجل#اليمنتصعيد وهجوم عنيف وغير مسبوق للجيش واللجان في مختلف جبهات  #تعز""",semeval
levant,False,positive,positive,"""#RamyAyach #رامي_عياش أجمل صوت وحساس وكرزيما وممثل مبدع نيالنا فيك @RamyAyach وعزفك كتير رائع شو نحكي بيضل قليل""",semeval
gulf,True,negative,negative,"""عز الله.. عشان يجيني واحد من الطلاب ويقول انا احبك وعاشقك ياأستاذة😂 #ماذا_لو_المدارس_مختلطه""",semeval
egypt,False,neutral,neutral,تواجدي خارج المملكة منعني مشاركتهم في تجهيز التيفو واعرف حجم التعب واﻻرهاق اللي يعانوه حالياً ويارب ﻻتضيع لهم تعب #الالتراس …,astd
msa,False,negative,negative,"""ميليشيات سعوديه عراقيه باكستانيه حزب الله .....الخ. اجتمعت كل الميليشيات الشيعيه لتقتل اهل سوريا وتقصف  المساجد !! https://t.co/P55lF8xEG7""",semeval
gulf,False,neutral,positive,"""@_11GBaleأما الأجنبية.. فما شفت حساب اخباري متميز على الداوم بصراحةلكن عندك هذه الأساسية@ESPNNBA@NBA""",semeval
msa,False,neutral,neutral,"""«التغير المناخي والبيئة» تنفذ 3 مشاريع للتخلص من النفايات في أم القيوينhttps://t.co/th4XwOrGkZ #ريال_مدريد #برشلونة""",semeval
msa,False,neutral,positive,"""“أنستجرام” تطلق تحديثا جديدا لتطبيقها على منصة ويندوز 10 موبايل https://t.co/nihxWXDoks""",semeval
egypt,False,positive,positive,#عمر_جابر مننا هيه هيه #زملكاوى زيينا هيه هيه #لاعب_بعقلية_أولتراس,astd
msa,False,neutral,neutral,"""#الرياضة مهدي علي مدرب المنتخب الإماراتي يكشف سبب الخسارة من السعودية: قالت صحيفة الجزيرة السعودية ""بارك المد... https://t.co/Gbz2k1J3I2""",semeval
msa,False,neutral,neutral,"""RT @AlMayadeenNews: بدء موجة هجرة جديدة من #إثيوبيا إلى #إسرائيل  https://t.co/VfP0RXj2L4 https://t.co/rfMXGYq0Cs""",semeval
msa,False,neutral,negative,"""''إسرائيل'' توقف مخططات البناء الفلسطينية بالقدس#اسرائيل #فلسطين #الاحتلال #السبيل https://t.co/miFnTpzZbV""",semeval
levant,False,negative,negative,"""@AlmrAsmaa يعني هسه الثورة الشعبانية كانت فصائل ارهابية تقتل الناس وتقطع الرقاب مثل جبهه النصرة واحرار الشام؟""",semeval
gulf,False,positive,positive,"""@XHananMo غير غوتشي ماحط""",semeval
msa,False,neutral,neutral,"""#بيت_لحم-#الاحتلال يطلق سراح الاسير عبد الهادي طقاطقة من بلدة #بيت_فجار بعد ان امضى مدة محكوميته البالغة ١٠ سنوات وشقيقه دعيس بعد ٤ شهور""",semeval
